,feature,scores,pvalues,support
8161,LAB_6768-6_mean,57.680618034659375,3.807468607563005e-14,True
8162,LAB_6768-6_median,53.087122369325336,3.817595058210854e-13,True
8163,LAB_6768-6_amax,70.33602959867297,6.827489111484994e-17,True
8167,LAB_704-7_amax,41.90426577252507,1.0732291353377106e-10,True
8168,LAB_706-2_amin,22.179912523840255,2.5659292888581107e-06,True
8171,LAB_706-2_amax,30.291347889654347,3.9484285584404763e-08,True
8173,LAB_711-2_mean,40.12225356450757,2.646622478288662e-10,True
8174,LAB_711-2_median,30.322498289899038,3.8859897260816223e-08,True
8175,LAB_711-2_amax,80.87444675178193,3.6216368978462486e-19,True
8179,LAB_713-8_amax,48.78876440758963,3.318890005682636e-12,True
8180,LAB_718-7_amin,146.0729752980568,4.6243420560376196e-33,True
8181,LAB_718-7_mean,81.40407251358984,2.7848762281566e-19,True
8182,LAB_718-7_median,91.10891429724627,2.2807072575580265e-21,True
8189,LAB_742-7_mean,61.02467248271918,7.13375982093018e-15,True
8190,LAB_742-7_median,60.081470028952374,1.1437651857333017e-14,True
8191,LAB_742-7_amax,139.88077782782352,9.39001179480221e-32,True
8200,LAB_20409-9_amin,51.41523566389933,8.847415202380033e-13,True
8201,LAB_20409-9_mean,72.63834479757718,2.1693165263905032e-17,True
8202,LAB_20409-9_median,70.36724363118519,6.722129137249136e-17,True
8203,LAB_20409-9_amax,84.86324083970618,5.0136381944910655e-20,True
8204,LAB_20454-5_amin,42.27585701406732,8.892398293136168e-11,True
8205,LAB_20454-5_mean,48.72345448416151,3.429905570138104e-12,True
8206,LAB_20454-5_median,43.12402773410497,5.790027130784902e-11,True
8207,LAB_20454-5_amax,34.682775242481554,4.196290769657117e-09,True
8209,LAB_2514-8_mean,19.912100539507737,8.32937408587949e-06,True
8210,LAB_2514-8_median,22.00679509251861,2.8067066665561923e-06,True
8211,LAB_2514-8_amax,22.535707263559498,2.134173023154512e-06,True
8224,LAB_5792-7_amin,21.825387311796554,3.083392986251529e-06,True
8225,LAB_5792-7_mean,23.206120352645478,1.5087040372966407e-06,True
8226,LAB_5792-7_median,23.884607661965347,1.0625485757243397e-06,True
8227,LAB_5792-7_amax,20.0633895151581,7.69875322417226e-06,True
8241,LAB_8247-9_mean,19.69078292200847,9.346576501986799e-06,True
8244,LAB_87829-8_amin,31.68133225014219,1.9398500571996605e-08,True
8249,MED_5HT3_Receptor_Antagonists,248.82259632154435,1.9171249048793588e-54,True
8256,MED_Adrenergic_Combinations,35.598596627159566,2.632603767521911e-09,True
8262,MED_Alpha_1Adrenoceptor_Antagonists,23.785330124260494,1.1184480518847722e-06,True
8276,MED_Analgesics_Other,275.7788170758661,5.824081561957048e-60,True
8281,MED_Anesthetics__Misc,23.412087237238975,1.3563290202943036e-06,True
8283,MED_Angiotensin_II_Receptor_Antagonists,20.473192266680563,6.2210216421637744e-06,True
8286,MED_Antacids__Calcium_Salts,55.227142943838395,1.3033471805316832e-13,True
8300,MED_Antibiotics__Topical,36.93799709895799,1.3321969922533004e-09,True
8303,MED_Anticonvulsants__Misc,19.666031846906204,9.467829251569423e-06,True
8305,MED_Antidiarrheal_Agents__Misc,19.009163902343335,1.3333141589510117e-05,True
8311,MED_Antiflatulents,48.17094002835363,4.530974121377485e-12,True
8318,MED_Antihistamines__Ethanolamines,26.372736699263257,2.9475399787804754e-07,True
8322,MED_Antiinfective_Agents__Misc,148.80569699142848,1.2266207179773271e-33,True
8325,MED_Antiinfectives__Throat,29.235999186573846,6.778153645331032e-08,True
8330,MED_Antimyasthenic_Agents,21.928157100162252,2.9234477327098214e-06,True
8339,MED_Antiperistaltic_Agents,28.427063326093162,1.0261506298559823e-07,True
8348,MED_Antiseptics__MouthThroat,66.87514669549591,3.834498978557075e-16,True
8356,MED_Artificial_Tear_Ointments,25.48658817000602,4.65100013199055e-07,True
8365,MED_Barbiturate_Hypnotics,18.89704896615119,1.4136227546542393e-05,True
8369,MED_Benzodiazepine_Hypnotics,143.77972915510364,1.4094453985113928e-32,True
8370,MED_Benzodiazepines,72.73816860356212,2.0641645796360875e-17,True
8372,MED_Beta_Adrenergics,23.973036927630513,1.0151217355628765e-06,True
8374,MED_Beta_Blockers_CardioSelective,54.84012849383002,1.5827974668146217e-13,True
8378,MED_Bicarbonates,47.91260740162413,5.161052978821991e-12,True
8383,MED_Bowel_Evacuant_Combinations,31.995615530999096,1.6521389433043726e-08,True
8384,MED_Bronchodilators__Anticholinergics,43.84145305812243,4.0286204030193905e-11,True
8389,MED_Butyrophenones,19.049214969298102,1.3057503077522271e-05,True
8393,MED_Calcium,35.15497774770631,3.299465094557824e-09,True
8396,MED_Carbapenems,21.30777769671569,4.032881459671515e-06,True
8399,MED_Cardiac_Glycosides,28.79325306579041,8.504725622439935e-08,True
8401,MED_Central_Muscle_Relaxants,28.110109671935692,1.2073370345422807e-07,True
8403,MED_Cephalosporins__2nd_Generation,96.40312057521096,1.6702554952506828e-22,True
8426,MED_Diagnostic_Radiopharmaceuticals__Skeletal,18.897048966151125,1.4136227546542393e-05,True
8446,MED_Expectorants,21.077812198421974,4.544148735363357e-06,True
8448,MED_Fluoroquinolones,72.58171299397777,2.2313374241568944e-17,True
8453,MED_Gastrointestinal_Stimulants,40.724733511213145,1.950293710578675e-10,True
8454,MED_Genitourinary_Irrigants,84.5342729772715,5.901030151611789e-20,True
8456,MED_Gonioscopic_Solutions,18.897048966151157,1.4136227546542393e-05,True
8459,MED_H2_Antagonists,91.45765113461546,1.919647702421981e-21,True
8465,MED_Heparins_And_HeparinoidLike_Agents,130.94134633652737,7.320784564169607e-30,True
8470,MED_Human_Insulin,60.04445743230275,1.1651559230373385e-14,True
8472,MED_Hydrocodone_Combinations,24.74328165975393,6.821999672893553e-07,True
8487,MED_Irrigation_Solutions,240.49993519734392,9.853799858140536e-53,True
8490,MED_Laxatives__DSS,25.943353782867124,3.6762876678746026e-07,True
8491,MED_Laxatives__Miscellaneous,37.72261699860076,8.942208376114062e-10,True
8497,MED_Local_Anesthetic__Sympathomimetic,19.377927166091542,1.1001045919497083e-05,True
8498,MED_Local_Anesthetics__Amides,55.69755122724925,1.0292949653770568e-13,True
8500,MED_Loop_Diuretics,73.93055363917489,1.1404068712110248e-17,True
8501,MED_Low_Molecular_Weight_Heparins,358.22468427019504,1.2943927979900292e-76,True
8518,MED_Modified_Cyclics,31.302029486558762,2.354758634423411e-08,True
8520,MED_Mucolytics,26.68416113094103,2.5113474449942434e-07,True
8526,MED_Nasal_Agents__Misc,28.05239682991106,1.2436270469749812e-07,True
8533,MED_Neuromuscular_Blocking_Agent__Neurotoxins,42.69739558041635,7.184469179408869e-11,True
8537,MED_Nondepolarizing_Muscle_Relaxants,140.22543252058003,7.940059729463745e-32,True
8539,MED_Nonsteroidal_Antiinflammatory_Agents_NSAIDs,64.95040764067411,1.0023315662458159e-15,True
8555,MED_Opioid_Agonists,281.28341645131917,4.395696077622476e-61,True
8563,MED_Oxazolidinones,53.759388027867544,2.723399379354533e-13,True
8567,MED_Penicillin_Combinations,55.27715141028594,1.271042523065965e-13,True
8571,MED_Phenothiazines,22.11016495098805,2.6603371847647813e-06,True
8577,MED_Potassium,75.38194958508872,5.540801830292312e-18,True
8578,MED_Potassium_Sparing_Diuretics,23.17996663760091,1.5292437258844083e-06,True
8587,MED_Proton_Pump_Inhibitors,180.26371050014228,3.058084134797233e-40,True
8592,MED_Quaternary_Anticholinergics,26.646143026906007,2.5609199527751944e-07,True
8594,MED_Radiographic_Contrast_Media__Barium,45.776461081200004,1.5159553431025134e-11,True
8595,MED_Radiographic_Contrast_Media__Iodinated,486.8337420133382,5.853562266423322e-102,True
8606,MED_Selective_Phosphodiesterase_4_PDE4_Inhibitors,18.897048966151157,1.4136227546542393e-05,True
8608,MED_Selective_Serotonin_Reuptake_Inhibitors_SSRIs,20.773263336232965,5.322799943053876e-06,True
8612,MED_Skin_Protectants,37.484144963535506,1.0093694778811861e-09,True
8614,MED_Sodium,96.43525197833166,1.6439895521751532e-22,True
8615,MED_Somatostatic_Agents,25.0237461764625,5.903582636074652e-07,True
8620,MED_Stimulant_Laxatives,21.01153345507693,4.703240704007996e-06,True
8636,MED_Thyroid_Hormones,39.38908240658478,3.8382432311582314e-10,True
8637,MED_Tissue_Plasminogen_Activators,25.001665348359015,5.971157459915055e-07,True
8638,MED_Topical_Anesthetic_Combinations,22.688245122725416,1.9721579549234934e-06,True
8643,MED_Triazoles,35.72247172643038,2.471788726751697e-09,True
8647,MED_Uricosurics,18.897048966151157,1.4136227546542393e-05,True
8650,MED_Urinary_AntisepticAntispasmodic_or_Analgesics,18.89704896615119,1.4136227546542393e-05,True
8656,MED_Vasopressin,60.578683056539965,8.91761318909728e-15,True
8657,MED_Vasopressors,24.52140246948223,7.649106137459685e-07,True
8664,MED_Vitamin_D,31.570332967921185,2.0530446864190773e-08,True
